t,ex,ey,ez,ax,ay,az,mx,my,mz,gx,gy,gz
1613571044617,9.0625,23.4375,2.8125,-2.4,-0.02,16.15,-69.25,68.875,-47.6875,-0.00111111,-0.0555556,0.0155556
1613571044722,9.125,23.4375,2.8125,2.43,-0.36,-0.12,-68.875,68.5,-46.1875,0,-0.0333333,0.0133333
1613571044826,9.125,23.5,2.8125,1.1,0.39,3.54,-69.5625,68.875,-47.25,0.00777778,0.0111111,-0.00888889
1613571044932,9.125,23.5,2.8125,-2.98,0.31,18.49,-69.5625,68.875,-46.875,0.00888889,0.0211111,-0.0122222
1613571045036,9.125,23.5,2.8125,-1.66,-0.72,13.5,-68.875,69.25,-47.6875,-0.00333333,0.03,-0.0166667
1613571045143,9.125,23.5625,2.8125,-3.65,1.35,20.96,-69.25,68.5,-47.6875,-0.00222222,0.0422222,-0.0111111
1613571045246,9.125,23.625,2.8125,-3.46,0.71,18.6,-69.5625,68.5,-46.875,-0.00888889,-0.0188889,0.00555556
1613571045354,9.125,23.625,2.8125,2.47,-0.87,0,-68.875,68.5,-48,-0.01,-0.0222222,0.00666667
1613571045457,9.125,23.625,2.8125,2.1,-0.31,1.41,-68.875,68.875,-48.25,-0.00888889,-0.0388889,0.0133333
1613571045560,9.125,23.625,2.8125,-3.8,1.28,19.4,-69.25,68.875,-46.5625,0.0122222,-0.0177778,-0.00444444
1613571045665,9.125,23.625,2.8125,-0.99,0.97,12.07,-70,68.1875,-47.25,0.0122222,-0.00333333,-0.00777778
1613571045768,9.125,23.6875,2.8125,-2.43,1.58,16.37,-69.5625,68.1875,-46.5,-0.00222222,0.0444444,-0.0177778
1613571045875,9.125,23.6875,2.8125,0.79,-1.33,7.08,-69.5625,68.875,-46.1875,0,0.03,-0.0188889
1613571045978,9.125,23.6875,2.8125,1.95,-1.29,0.88,-70.375,68.5,-47.6875,-0.01,-0.0133333,0.00111111
1613571046086,9.1875,23.75,2.8125,-1.82,1.47,15.05,-69.25,68.1875,-46.1875,-0.00888889,-0.0444444,0.0155556
1613571046189,9.1875,23.75,2.8125,-3.28,1.48,19.43,-69.5625,68.5,-48,-0.00333333,-0.0555556,0.0122222
1613571046296,9.1875,23.75,2.8125,0.14,1.01,5.54,-69.25,68.5,-47.6875,0.00333333,-0.0188889,-0.00333333
1613571046399,9.1875,23.75,2.8125,-1.18,1.22,11.61,-70,68.875,-47.25,0.00222222,-0.0211111,-0.00555556
1613571046506,9.25,23.8125,2.8125,-0.89,-0.72,11.4,-69.5625,69.25,-48.6875,0.00666667,0.0477778,-0.0166667
1613571046610,9.25,23.8125,2.875,0.83,-1.32,4.68,-68.875,68.1875,-46.1875,0.00222222,0.0122222,-0.0144444
1613571046713,9.25,23.8125,2.875,-0.46,0.83,9.62,-69.5625,68.5,-46.1875,-0.0122222,0.0133333,0
1613571046818,9.25,23.8125,2.875,2.63,-0.77,-0.34,-69.25,68.875,-46.1875,-0.0122222,-0.0355556,0.0166667
1613571046921,9.25,23.875,2.875,1.91,-0.03,1.87,-68.875,68.5,-47.25,-0.0111111,-0.07,0.0144444
1613571047028,9.25,23.875,2.875,-3.37,0.61,17.59,-69.5625,70,-45.75,0.0122222,-0.0177778,-0.00111111
1613571047131,9.25,23.9375,2.875,-2.64,-0.04,16.62,-69.25,69.5625,-46.1875,0,-0.0455556,0.00888889
1613571047238,9.25,23.9375,2.875,1.97,0.15,0.21,-69.5625,69.25,-47.6875,0.00666667,0.0155556,-0.00777778
1613571047342,9.3125,23.9375,2.875,1.47,0.26,3.33,-70.375,68.875,-45.75,0.00777778,0.00111111,-0.0111111
1613571047448,9.3125,23.9375,2.9375,2.16,-1.15,-0.63,-68.5,69.25,-47.25,-0.00666667,0.0344444,-0.0122222
1613571047552,9.3125,24,2.9375,2.98,-0.99,-1.65,-69.5625,68.875,-46.5,0,0.0422222,-0.0166667
1613571047657,9.3125,24,2.9375,-3.43,1.44,20.2,-69.25,68.5,-47.25,-0.0166667,-0.0211111,0.00666667
1613571047763,9.3125,24.0625,2.9375,1.78,-1.01,1.72,-69.25,68.875,-47.6875,-0.00777778,-0.0411111,0.00666667
1613571047866,9.3125,24.0625,2.9375,2.58,-0.81,-0.55,-69.25,69.25,-47.25,-0.00666667,-0.0411111,0.0144444
1613571047969,9.3125,24.0625,2.875,-0.24,-0.88,9.48,-70,69.25,-46.1875,0.0111111,-0.0122222,-0.00333333
1613571048074,9.3125,24.0625,2.9375,0.8,0.7,7.32,-69.5625,69.25,-47.25,0.0122222,0.0222222,-0.00888889
1613571048177,9.375,24.0625,2.9375,-1.46,1.33,12.91,-69.25,68.5,-46.5,-0.00222222,0.0377778,-0.0188889
1613571048284,9.375,24.125,2.9375,-0.05,-1.26,9.24,-69.5625,68.1875,-47.6875,-0.00555556,0.0277778,-0.0166667
1613571048387,9.375,24.125,2.9375,1.11,-1.07,5.05,-69.5625,68.5,-47.6875,-0.00777778,-0.0144444,0.00444444
1613571048494,9.375,24.1875,2.9375,-2.8,0.08,16.11,-69.25,69.5625,-47.6875,-0.0111111,-0.0255556,0.00555556
1613571048597,9.375,24.1875,2.875,-1.21,-0.78,12.23,-69.5625,69.25,-47.25,0,-0.0444444,0.0133333
1613571048705,9.375,24.1875,2.875,1.62,0.31,3.81,-68.875,68.875,-46.5,0.01,-0.0266667,-0.00333333
1613571048808,9.375,24.1875,2.875,0.28,1.16,6.56,-69.25,69.25,-47.6875,0.01,-0.00555556,-0.01
1613571048916,9.375,24.25,2.875,2.89,-0.88,1.03,-69.5625,69.25,-47.6875,0.00111111,0.0188889,-0.0144444
1613571049019,9.4375,24.25,2.9375,2.46,-0.32,1.26,-69.25,68.875,-45.75,0.00111111,0.03,-0.0155556
1613571049122,9.4375,24.25,2.9375,-3.61,0.78,18.5,-69.25,69.5625,-47.25,-0.0222222,-0.00666667,0.00111111
1613571049227,9.4375,24.3125,2.9375,2.63,-0.82,0.45,-69.5625,69.25,-46.5,-0.00888889,-0.0211111,0.01
1613571049330,9.4375,24.3125,2.9375,2.3,-0.6,1.11,-69.25,68.875,-45.75,-0.0133333,-0.0233333,0.0122222
1613571049438,9.4375,24.3125,2.9375,1.02,-1.29,4.69,-69.5625,68.1875,-46.5,-0.00777778,-0.0488889,0.0133333
1613571049541,9.4375,24.3125,2.9375,2.21,-1.18,0.3,-69.5625,68.5,-48.6875,0.00888889,0.02,-0.00555556
1613571049648,9.4375,24.375,2.9375,-2.3,1.81,17.37,-69.5625,69.25,-46.1875,0.00555556,0.0255556,-0.0133333
1613571049751,9.4375,24.375,2.9375,-3.45,1.48,20.19,-69.5625,68.5,-48,0.00222222,0.0366667,-0.0166667
1613571049858,9.4375,24.4375,2.9375,2.06,-1.37,1.89,-69.25,68.875,-46.875,-0.0144444,0.01,0.00111111
1613571049961,9.5,24.4375,2.9375,2.7,-1.03,-0.79,-69.5625,68.5,-47.6875,-0.0111111,-0.00888889,0.00666667
1613571050067,9.5,24.4375,2.9375,-0.54,-1.16,10.03,-69.25,68.875,-46.1875,-0.01,-0.0388889,0.0166667
1613571050172,9.5,24.4375,2.9375,0.44,-1.16,5.84,-69.25,68.1875,-47.25,-0.01,-0.0266667,0.0122222
1613571050275,9.5,24.5,2.9375,-0.7,1.48,11.22,-69.25,69.25,-46.875,0.00666667,0,-0.00333333
1613571050378,9.5,24.5,2.9375,-1.77,-0.49,13.44,-69.25,68.5,-47.25,0.0155556,0.0233333,-0.0155556
1613571050482,9.5,24.5625,2.9375,-4.18,1.85,20.68,-69.25,68.5,-46.5,0.0155556,0.0477778,-0.0177778
1613571050586,9.5,24.5625,2.9375,-3.75,0.88,20.31,-70.375,70,-45.75,-0.00222222,0.0166667,-0.00888889
1613571050692,9.5,24.5625,2.875,2.29,-0.88,1.25,-68.875,68.875,-47.6875,-0.01,0.0133333,-0.00333333
1613571050796,9.5625,24.5625,2.875,2.73,-0.5,-0.16,-69.25,68.5,-46.1875,-0.0166667,-0.0533333,0.0144444
1613571050903,9.5625,24.5625,2.9375,-3.99,1.35,19.43,-69.25,68.875,-47.25,-0.0111111,-0.0433333,0.0133333
1613571051006,9.5625,24.625,2.9375,-3.37,0.54,18.67,-69.25,68.5,-47.25,0.00444444,-0.0311111,0.00666667
1613571051114,9.5625,24.625,2.9375,-2.22,1.73,14.31,-68.875,67.75,-47.25,0.00666667,-0.0255556,0.00777778
1613571051217,9.5625,24.6875,2.875,-3.14,1.58,19.23,-69.5625,68.1875,-46.5,0.0211111,0.03,-0.0144444
1613571051324,9.5625,24.6875,2.9375,0.89,-1.04,3.95,-69.5625,68.875,-45.75,0.00888889,0.0388889,-0.0122222
1613571051427,9.625,24.6875,2.9375,1.97,-1.11,1.23,-69.25,68.1875,-46.5,0.00777778,0.0355556,-0.0166667
1613571051530,9.625,24.75,2.9375,-2.53,1.47,16.86,-68.875,68.5,-46.5,-0.00666667,0.0255556,-0.00777778
1613571051636,9.625,24.75,2.9375,1.84,0.32,3.76,-70,68.875,-46.5,-0.00666667,0,-0.00555556
1613571051739,9.625,24.8125,2.9375,0.07,0.93,7.8,-70.375,68.875,-47.6875,-0.00888889,-0.0477778,0.0144444
1613571051842,9.625,24.8125,2.9375,-2.51,-0.3,15.27,-69.5625,69.25,-46.1875,-0.00111111,-0.0266667,0.0133333
1613571051947,9.625,24.8125,2.9375,2.23,-0.25,0.53,-69.5625,70,-46.5,0.00555556,-0.0477778,0.0111111
1613571052051,9.625,24.8125,2.9375,1.44,0.4,3.98,-69.25,68.875,-46.875,0.0122222,0.0111111,-0.0111111
1613571052158,9.625,24.8125,2.9375,2.72,-1.4,-0.09,-69.5625,69.25,-46.5,0.00888889,0.0566667,-0.0144444
1613571052261,9.625,24.875,2.9375,2.9,-0.46,-1.5,-69.25,68.5,-46.5,-0.01,0.0344444,-0.0155556
1613571052368,9.6875,24.875,2.9375,-3.36,1.51,20.76,-70,69.25,-46.5,-0.00111111,0.03,-0.0144444
1613571052471,9.6875,24.875,2.9375,-3.69,0.79,20.03,-70,68.5,-48.25,-0.00777778,-0.0177778,0.01
1613571052579,9.6875,24.9375,2.9375,2.34,-1.2,-0.54,-69.5625,69.25,-46.5,-0.0111111,-0.0355556,0.0111111
1613571052682,9.6875,24.9375,2.9375,3.15,-0.52,-1.38,-69.5625,68.5,-47.25,0,-0.0666667,0.0133333
1613571052785,9.6875,24.9375,2.9375,0.89,-1.27,3.81,-70,69.25,-46.5,0.0111111,0.0155556,-0.00555556
1613571052890,9.6875,24.9375,2.9375,-0.66,1.33,11.5,-69.25,68.5625,-45.75,0.00888889,0.0166667,-0.01
1613571052993,9.6875,24.9375,2.9375,-2.2,1.46,14.5,-68.875,68.5,-45.5,0.00666667,0.0488889,-0.0166667
1613571053100,9.6875,25,2.9375,-0.2,-1.11,9.33,-69.25,68.875,-46.1875,0.00444444,0.0255556,-0.0144444
1613571053221,9.6875,25,2.9375,-3.7,1.37,20.79,-68.5,68.875,-47.25,0.00222222,0.0488889,-0.0144444
1613571053323,9.6875,25.0625,2.9375,-3.48,0.54,18.35,-69.5625,69.25,-46.5,-0.00111111,0.0377778,-0.0111111
1613571053431,9.6875,25.0625,2.9375,-2.01,1.59,15.4,-69.5625,68.875,-47.6875,-0.0166667,-0.01,0.00555556
1613571053534,9.6875,25.0625,2.9375,-3.18,1.39,17.86,-69.25,68.875,-46.5,-0.0155556,-0.02,0.00555556
1613571053637,9.75,25.0625,2.9375,1.7,-1.68,3.55,-69.5625,68.0625,-46.875,-0.00666667,-0.0422222,0.0166667
1613571053740,9.75,25.0625,2.9375,-1.37,1.5,13.26,-69.5625,68.5625,-46.5625,0.00888889,-0.0166667,-0.00444444
1613571053844,9.75,25.125,2.9375,-2.42,1.56,17.74,-69.25,68.5,-46.1875,0.01,0.00333333,-0.00333333
1613571053949,9.75,25.125,2.9375,1.79,0.26,4.48,-69.25,68.1875,-46.1875,0.0122222,0.00888889,-0.0144444
1613571054054,9.75,25.1875,2.9375,-3.4,0.73,19.78,-69.5625,68.875,-45.5,0.00666667,0.04,-0.0188889
1613571054157,9.75,25.1875,3,-2.22,-0.11,16.16,-69.5625,68.875,-46.875,-0.01,0.00555556,-0.00222222
1613571054265,9.75,25.25,3,2.71,-0.53,0.7,-69.25,68.875,-46.1875,-0.01,0.00555556,0.00111111
1613571054368,9.75,25.25,3,1.81,0.33,2.9,-70.375,68.1875,-46.5,-0.0122222,-0.04,0.0155556
1613571054475,9.75,25.25,3,1.77,-1.34,1.35,-69.5625,68.875,-48,-0.0122222,-0.0511111,0.0133333
1613571054578,9.8125,25.25,3,2.45,-0.74,-0.4,-68.5,68.5625,-46.875,0.00111111,-0.0333333,0.00666667
1613571054686,9.8125,25.3125,2.9375,-3.24,1.86,18.49,-69.25,68.5,-46.875,0.0233333,-0.00333333,-0.0122222
1613571054789,9.8125,25.3125,2.9375,-3.65,1.23,19.25,-70,68.0625,-47.6875,0.0177778,0.0144444,-0.0122222
1613571054892,9.8125,25.3125,2.9375,1.96,-1,0.56,-69.5625,68.875,-46.5,0.00111111,0.0244444,-0.00777778
1613571054995,9.8125,25.375,2.9375,-1.35,-0.49,13.05,-68.875,68.1875,-46.5,-0.01,-0.0211111,0.00666667
1613571055098,9.8125,25.375,2.9375,1.56,0.1,4.27,-69.25,69.5625,-46.875,-0.0144444,-0.0433333,0.0122222
1613571055201,9.8125,25.4375,2.9375,0.85,0.72,7.77,-68.875,68.5,-47.25,-0.00555556,-0.0522222,0.0122222
1613571055308,9.8125,25.4375,2.9375,-2.38,-0.13,15.99,-69.25,69.25,-46.5,0.00222222,-0.0466667,0.0111111
1613571055411,9.8125,25.4375,2.9375,-1.36,-0.47,11.81,-69.5625,68.875,-48,0.0177778,-0.00777778,-0.00555556
1613571055519,9.8125,25.4375,2.9375,-3.45,0.98,19.24,-68.5,69.25,-46.1875,0.0111111,0.0144444,-0.00888889
1613571055622,9.8125,25.5,2.9375,-3,0.31,18.44,-68.5,68.875,-46.5,0,0.0255556,-0.0144444
1613571055729,9.8125,25.5,2.9375,2.76,-0.71,-1.32,-68.875,68.875,-46.5,-0.00666667,0.0344444,-0.0122222
1613571055833,9.875,25.5625,2.9375,1.84,0.24,2.45,-70,68.875,-45.5,-0.00777778,0.0433333,-0.00888889
1613571055940,9.8125,25.5625,2.9375,-3.85,1.06,20.99,-69.5625,68.875,-47.6875,-0.01,0.0233333,-0.00333333
1613571056043,9.875,25.625,2.9375,-2.69,0.08,17.44,-70,68.5,-46.1875,-0.00888889,-0.0311111,0.01
1613571056147,9.875,25.5625,2.9375,-2.97,1.64,17.16,-69.5625,68.1875,-47.6875,-0.00111111,-0.0444444,0.0122222
1613571056250,9.875,25.5625,2.9375,0.21,-1.07,7.13,-69.5625,68.875,-47.25,0.0122222,0.00888889,-0.00444444
1613571056353,9.875,25.625,2.875,1.93,-1.31,2.18,-69.25,68.875,-48.25,0.0111111,0.00222222,-0.01
1613571056456,9.875,25.625,2.875,-2.15,1.71,15.54,-69.5625,68.5,-47.6875,-0.00111111,0.0288889,-0.0188889
1613571056563,9.875,25.6875,2.9375,2.32,-0.42,2.09,-69.25,68.5,-46.875,0.00222222,0.0555556,-0.0166667
1613571056666,9.875,25.6875,2.9375,0.77,0.84,5.63,-69.5625,69.25,-48.6875,-0.00888889,0,0.00333333
1613571056773,9.875,25.6875,2.9375,-2.24,-0.13,15.26,-69.25,68.875,-47.6875,-0.0111111,-0.0233333,0.00777778
1613571056876,9.875,25.75,3,-1.6,-0.42,13.09,-69.5625,69.25,-46.875,-0.00888889,-0.0311111,0.0133333
1613571056984,9.875,25.75,3,1.94,-0.05,2.47,-68.875,69.25,-46.875,-0.00333333,-0.0333333,0.0155556
1613571057087,9.875,25.75,3,0.66,1.04,6.86,-69.25,68.875,-46.1875,0.00555556,-0.00444444,0.00111111
1613571057195,9.875,25.75,3,2.57,-0.87,0.19,-69.5625,68.875,-46.1875,0.00777778,0.0477778,-0.0144444
1613571057298,9.9375,25.8125,3,2.35,-0.5,0.45,-68.875,68.1875,-46.875,0.00888889,0.0277778,-0.0155556
1613571057401,9.9375,25.8125,3,-3.31,1.26,19.78,-68.875,68.875,-46.875,-0.00111111,0,-0.00555556
1613571057506,9.9375,25.8125,3,1.79,-1.05,2.36,-68.1875,69.5625,-45.5,-0.0122222,0.02,-0.00444444
1613571057609,9.9375,25.875,3.0625,2.78,-1.07,0.98,-70,67.75,-47.25,-0.0155556,-0.0522222,0.01
1613571057712,9.9375,25.875,3.0625,-0.87,-0.84,11.7,-70.375,68.0625,-47.6875,-0.00222222,-0.0288889,0.0111111
1613571057817,9.9375,25.8125,3,0.96,0.61,5.62,-69.5625,68.875,-47.25,0.00555556,-0.0322222,0.01
1613571057921,9.9375,25.875,3,-0.61,1.21,10.61,-68.875,68.1875,-46.5,0.00888889,0.00444444,-0.00777778
1613571058028,9.9375,25.875,3,-1.64,-0.53,12.18,-69.25,68.1875,-47.25,0.01,0.0366667,-0.0166667
1613571058131,10,25.9375,3.0625,-0.19,-1.07,7.88,-69.25,68.875,-48,-0.00222222,0.0255556,-0.0144444
1613571058238,9.9375,25.9375,3.0625,-3.34,0.66,19.13,-69.25,69.5625,-46.5,-0.00555556,0.0411111,-0.01
1613571058341,10,26,3.0625,-2.57,-0.02,16.89,-70,68.1875,-47.6875,-0.0122222,-0.0111111,0.00777778
1613571058449,10,26,3.0625,2.68,-0.63,0.51,-68.875,68.5,-48,-0.00666667,-0.00888889,0.00555556
1613571058554,10,26,3.0625,1.63,0.29,2.45,-70,68.0625,-47.25,-0.00555556,-0.0466667,0.01
1613571058658,10,26,3.0625,-3.58,0.85,18.2,-69.5625,68.5,-46.875,0.0144444,-0.0144444,-0.00333333
1613571058762,10,26,3.0625,2.79,-1.15,-0.27,-69.5625,68.5,-47.6875,0.0166667,0,-0.00555556
1613571058869,10,26,3.0625,-2.9,1.14,20.19,-69.5625,69.25,-45.75,0.00888889,0.0222222,-0.0177778
1613571058972,10,26.0625,3.0625,-3.83,1.18,20.12,-68.875,68.875,-46.875,0.00555556,0.02,-0.0166667
1613571059078,10.0625,26.0625,3.0625,2.62,-1.17,-0.06,-69.5625,68.875,-46.1875,-0.01,-0.00222222,-0.00444444
1613571059183,10.0625,26.125,3.0625,2.62,-0.78,-0.88,-68.875,68.5,-46.1875,-0.01,-0.0188889,0.00333333
1613571059289,10.0625,26.125,3.0625,0.02,-1.04,8.7,-70,68.5,-46.5,-0.01,-0.0477778,0.0166667
1613571059393,10.0625,26.125,3.0625,1.62,-1.39,1.64,-69.5625,68.5,-47.6875,-0.00777778,-0.0333333,0.0166667
1613571059499,10.0625,26.1875,3,-0.97,1.32,11.7,-70,69.25,-47.6875,0.00111111,-0.0222222,0.00555556
1613571059604,10.125,26.1875,3,-2.34,1.72,17.7,-69.5625,68.5,-47.6875,0.00111111,-0.02,-0.00222222
1613571059707,10.125,26.1875,3,0.46,-1.12,7.85,-69.5625,68.875,-46.1875,0.0111111,0.0377778,-0.0144444
1613571059810,10.0625,26.25,3.0625,-3.66,0.65,20.9,-69.25,68.875,-46.875,-0.00777778,0.0177778,-0.01
1613571059914,10.125,26.3125,3.0625,2.8,-1.17,-1.85,-70,68.5,-46.875,-0.00777778,0.0355556,-0.00666667
1613571060017,10.125,26.3125,3.0625,2.42,-0.3,-0.3,-69.5625,68.5,-48,-0.0111111,-0.0511111,0.00888889
1613571060120,10.125,26.3125,3,-3.91,1.51,21.15,-69.5625,68.875,-46.75,-0.00777778,-0.0377778,0.0166667
1613571060223,10.125,26.3125,3,-0.99,1.4,12.22,-70.375,69.25,-47.5625,0,-0.0444444,0.00888889
1613571060327,10.125,26.3125,3,-2.48,1.61,16.6,-69.5625,69.25,-47.875,0.00222222,-0.04,0.00666667
1613571060433,10.125,26.3125,3,0.4,-1.13,5.51,-69.5625,69.5625,-46.0625,0.00666667,0.0255556,-0.01
1613571060537,10.125,26.375,3,1.6,-1.55,1.49,-70,68.875,-45.375,0.0122222,0.0344444,-0.0155556
1613571060643,10.125,26.375,3,-1.89,1.75,15.23,-69.5625,68.875,-46.75,-0.00333333,0.0288889,-0.0122222
1613571060748,10.125,26.4375,3,-2.86,1.62,17.58,-69.5625,68.875,-47.875,-0.00333333,0.0411111,-0.01
1613571060853,10.125,26.4375,3,1.45,0.47,4.09,-69.25,68.875,-47.5625,-0.0155556,-0.0144444,0.00333333
1613571060958,10.125,26.5,3,0.3,1.06,7.94,-69.5625,68.875,-46.75,-0.0144444,-0.00888889,0.00555556
1613571061061,10.125,26.5,3,-2.47,-0.14,16.65,-69.5625,68.875,-46.75,-0.00888889,-0.0533333,0.0144444
1613571061166,10.1875,26.4375,3,2.3,-0.08,1.93,-69.5625,68.5,-45.375,0.0111111,0.00888889,0
1613571061270,10.1875,26.5,3,0.84,0.72,4.94,-69.5625,68.5,-46.75,0.00666667,0.00777778,-0.0122222
1613571061373,10.1875,26.5,3,2.23,-1.03,0.19,-68.875,68.1875,-47.875,0.00888889,0.0588889,-0.02
1613571061489,10.1875,26.5625,3,2.8,-1,-1.76,-69.5625,68.875,-46.375,0.00333333,0.0466667,-0.0177778
1613571061592,10.1875,26.5625,3,1.6,0.45,1.02,-69.25,68.5,-47.875,-0.00666667,0.05,-0.0144444
1613571061700,10.1875,26.625,3.0625,-4.41,1.35,21.16,-70,69.5625,-46.75,0.01,0.0411111,-0.0177778
1613571061803,10.25,26.625,3.0625,-3.2,0.45,18.47,-70,68.5,-47.1875,-0.01,0.00777778,0.00333333
1613571061911,10.25,26.625,3,2.55,-0.66,-1.04,-69.25,68.0625,-47.1875,-0.0111111,-0.00888889,0.00888889
1613571062014,10.25,26.625,3,2.54,-0.38,1.27,-69.5625,69.25,-47.5625,-0.00555556,-0.0566667,0.0144444
1613571062117,10.25,26.625,3,1.25,-1.31,4.5,-69.25,68.875,-48.1875,0.00333333,-0.0255556,0.00111111
1613571062222,10.25,26.6875,3,-1.68,1.9,11.34,-69.25,68.875,-46.75,0.0144444,-0.0166667,0.00111111
1613571062326,10.3125,26.6875,3,-2.06,1.51,16.52,-69.25,67.75,-46.75,0.00888889,0.0144444,-0.0155556
1613571062430,10.3125,26.75,3.0625,-0.33,-0.9,7.67,-69.5625,68.0625,-46.375,0,0.0311111,-0.0155556
1613571062534,10.3125,26.75,3.0625,1.02,-1.21,3.32,-69.25,68.5,-46.75,-0.00777778,0.02,-0.00777778
1613571062639,10.3125,26.75,3.0625,-2.7,0.4,16.95,-68.875,68.0625,-46.75,-0.0144444,-0.0177778,0.01
1613571062744,10.3125,26.75,3.0625,-0.96,-0.94,10.97,-69.25,68.0625,-47.1875,-0.0133333,-0.0433333,0.0133333
1613571062849,10.3125,26.8125,3.0625,1.36,0.19,4.05,-69.5625,68.0625,-46.0625,-0.00111111,-0.0333333,0.01
1613571062955,10.3125,26.8125,3.0625,-3.31,0.69,18.69,-70.375,68.0625,-46.0625,0.00333333,-0.0233333,0.01
1613571063059,10.375,26.8125,3.0625,3.06,-0.67,-0.01,-69.5625,68.0625,-47.5625,0.0122222,0,-0.0122222
1613571063165,10.375,26.875,3.0625,-3.26,1.53,19.53,-69.5625,68.5,-46.75,0.0144444,0.0355556,-0.0155556
1613571063268,10.375,26.875,3.0625,-3.96,1.17,19.79,-70.375,67.75,-47.1875,-0.00666667,0.0311111,-0.0144444
1613571063371,10.375,26.9375,3.0625,2.71,-1.38,-0.06,-69.5625,68.5,-45.375,-0.0144444,-0.0211111,0.00777778
1613571063477,10.375,26.9375,3.0625,-2.94,1.78,17.32,-69.5625,70,-47.1875,-0.0122222,-0.00888889,0.00666667
1613571063580,10.375,26.9375,3.0625,0.61,-1.19,5.6,-70.375,68.875,-46.375,-0.0111111,-0.0511111,0.0133333
1613571063687,10.4375,26.9375,3.0625,-0.35,1.09,8.96,-69.25,68.875,-46.0625,-0.00777778,-0.0488889,0.0144444
1613571063798,10.4375,27,3.0625,2.42,-1.42,-0.22,-69.25,70.375,-46.0625,-0.00222222,-0.00666667,0.0133333
1613571063903,10.4375,27,3.0625,-2.29,1.54,17.3,-69.5625,69.25,-46.0625,0.00777778,0.00444444,-0.00666667
1613571064009,10.4375,27,3.0625,0.3,-1.45,6.49,-70,69.25,-47.5625,0.0177778,0.0166667,-0.0111111
1613571064112,10.4375,27.0625,3.0625,1.63,-1.7,3.12,-68.875,67.75,-47.1875,-0.00111111,0.0344444,-0.0166667
1613571064219,10.4375,27.0625,3.0625,-2.48,-0.08,16.28,-70.375,68.5,-45.6875,0.00444444,0.0288889,-0.0166667
1613571064322,10.5,27.0625,3.0625,-1.67,-0.29,12.57,-69.25,69.25,-46.75,-0.00666667,0.01,-0.00222222
1613571064425,10.5,27.125,3.0625,1.94,0.2,3.21,-69.5625,69.5625,-46.75,-0.0111111,-0.0433333,0.0133333
1613571064529,10.5,27.125,3.0625,-3.46,0.98,20.63,-68.875,68.5,-46.0625,-0.00333333,-0.0166667,0.00777778
1613571064632,10.5,27.125,3.0625,-3.03,0.21,18.07,-69.5625,68.875,-46.0625,0.00222222,-0.0388889,0.00777778
1613571064735,10.5,27.1875,3.0625,-2.68,1.76,15.75,-69.25,69.5625,-45.6875,0.00333333,-0.0355556,0.00777778
1613571064838,10.5,27.25,3.0625,0.41,-1.41,6.48,-69.5625,68.875,-47.5625,0.0122222,0.0277778,-0.0155556
1613571064942,10.5,27.25,3.0625,1.83,-1.35,2.63,-69.25,68.875,-46.75,0.01,0.0255556,-0.0166667
1613571065047,10.5625,27.25,3.0625,-1.53,1.41,13.82,-69.25,68.875,-46.75,-0.00111111,0.0277778,-0.0111111
1613571065152,10.5625,27.3125,3.125,2.33,-0.12,0.96,-69.5625,68.875,-46.375,-0.00222222,0.0233333,-0.01
1613571065257,10.5625,27.3125,3.125,1.67,0.06,5.32,-70,69.5625,-46.375,-0.00555556,-0.0277778,0.00555556
1613571065363,10.5625,27.375,3.0625,-3.6,0.52,19.64,-69.5625,69.25,-47.1875,-0.0133333,-0.0211111,0.00888889
1613571065467,10.5625,27.375,3.0625,-2.79,0,15.7,-69.25,69.5625,-46.375,-0.00666667,-0.0311111,0.0155556
1613571065574,10.5625,27.375,3.0625,2.38,-0.3,0.64,-69.25,69.25,-47.5625,0.00222222,-0.0433333,0.01
1613571065677,10.5625,27.375,3.0625,1.26,0.67,4.1,-69.25,68.875,-46.75,0.00888889,0.0377778,-0.01
1613571065780,10.5625,27.4375,3.125,2.21,-1.1,0.65,-69.5625,68.5,-47.1875,0.00555556,0.0322222,-0.0166667
1613571065882,10.625,27.4375,3.125,-2.72,1.79,16.37,-68.5,69.25,-46.375,-0.0133333,0.00111111,-0.00222222
1613571065986,10.625,27.4375,3.125,-3.32,1.61,20.31,-69.5625,68.0625,-46.75,-0.00666667,-0.00444444,0
1613571066092,10.625,27.5,3.125,0.87,-1.39,4.89,-69.5625,68.0625,-46.0625,-0.00888889,-0.02,0.0166667
1613571066196,10.625,27.5,3.125,2.06,-1.69,2.45,-69.25,67.75,-46.375,-0.0122222,-0.0377778,0.0133333
1613571066301,10.625,27.5,3.125,-2.57,-0.09,15.91,-68.875,68.875,-46.375,-0.00111111,-0.0444444,0.00777778
1613571066407,10.625,27.5,3.125,2.29,-0.32,0.89,-69.5625,68.0625,-46.375,-0.00111111,-0.0422222,0.00777778
1613571066511,10.6875,27.5625,3.125,1.02,0.52,4.03,-68.875,68.5,-46.75,0.00555556,0.0266667,-0.0133333
1613571066617,10.6875,27.5625,3.125,-3.14,0.34,18,-69.25,68.5,-46.75,0.0122222,0.0311111,-0.0144444
1613571066721,10.6875,27.625,3.125,-2.72,0,16.74,-68.5,68.1875,-46.75,0.00111111,0.0444444,-0.0155556
1613571066828,10.6875,27.6875,3.125,-2.77,1.52,17.41,-70,67.75,-46.375,0.00444444,0.0633333,-0.0144444
