t,ex,ey,ez
1613570886541,79.54,0.34,-0.21
1613570886541,79.54,0.34,-0.21
1613570886541,79.54,0.34,-0.21
1613570886541,79.54,0.34,-0.21
1613570886541,79.54,0.34,-0.21
1613570886541,79.54,0.34,-0.21
1613570886541,79.54,0.34,-0.21
1613570886541,79.56,-0.15,0.04
1613570886579,79.56,-0.15,0.04
1613570886579,79.56,-0.15,0.04
1613570886580,79.56,-0.15,0.04
1613570886580,79.56,-0.15,0.04
1613570886580,79.56,-0.15,0.04
1613570886580,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.56,-0.15,0.04
1613570886581,79.57,0.15,-0.14
1613570886620,79.57,0.15,-0.14
1613570886620,79.57,0.15,-0.14
1613570886620,79.57,0.15,-0.14
1613570886620,79.57,0.15,-0.14
1613570886620,79.57,0.15,-0.14
1613570886620,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886621,79.57,0.15,-0.14
1613570886622,79.57,0.15,-0.14
1613570886622,79.59,0.52,0.18
1613570886660,79.59,0.52,0.18
1613570886660,79.59,0.52,0.18
1613570886660,79.59,0.52,0.18
1613570886660,79.59,0.52,0.18
1613570886660,79.59,0.52,0.18
1613570886660,79.59,0.52,0.18
1613570886661,79.59,0.52,0.18
1613570886661,79.59,0.52,0.18
1613570886661,79.59,0.52,0.18
1613570886661,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.59,0.52,0.18
1613570886662,79.6,0.2,-0.06
1613570886699,79.6,0.2,-0.06
1613570886699,79.6,0.2,-0.06
1613570886699,79.6,0.2,-0.06
1613570886699,79.6,0.2,-0.06
1613570886699,79.6,0.2,-0.06
1613570886699,79.6,0.2,-0.06
1613570886700,79.6,0.2,-0.06
1613570886700,79.6,0.2,-0.06
1613570886700,79.6,0.2,-0.06
1613570886700,79.6,0.2,-0.06
1613570886700,79.6,0.2,-0.06
1613570886701,79.6,0.2,-0.06
1613570886701,79.6,0.2,-0.06
1613570886701,79.6,0.2,-0.06
1613570886701,79.6,0.2,-0.06
1613570886701,79.6,0.2,-0.06
1613570886701,79.6,0.2,-0.06
1613570886701,79.62,0.46,-0.28
1613570886739,79.62,0.46,-0.28
1613570886739,79.62,0.46,-0.28
1613570886739,79.62,0.46,-0.28
1613570886739,79.62,0.46,-0.28
1613570886739,79.62,0.46,-0.28
1613570886739,79.62,0.46,-0.28
1613570886740,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.62,0.46,-0.28
1613570886741,79.64,0.26,0.28
1613570886779,79.64,0.26,0.28
1613570886779,79.64,0.26,0.28
1613570886780,79.64,0.26,0.28
1613570886780,79.64,0.26,0.28
1613570886780,79.64,0.26,0.28
1613570886780,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.64,0.26,0.28
1613570886781,79.66,0.41,-0.01
1613570886820,79.66,0.41,-0.01
1613570886820,79.66,0.41,-0.01
1613570886820,79.66,0.41,-0.01
1613570886820,79.66,0.41,-0.01
1613570886820,79.66,0.41,-0.01
1613570886820,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886821,79.66,0.41,-0.01
1613570886822,79.66,0.41,-0.01
1613570886822,79.66,0.41,-0.01
1613570886822,79.67,0.64,-0.25
1613570886860,79.67,0.64,-0.25
1613570886860,79.67,0.64,-0.25
1613570886860,79.67,0.64,-0.25
1613570886860,79.67,0.64,-0.25
1613570886860,79.67,0.64,-0.25
1613570886860,79.67,0.64,-0.25
1613570886861,79.67,0.64,-0.25
1613570886861,79.67,0.64,-0.25
1613570886861,79.67,0.64,-0.25
1613570886861,79.67,0.64,-0.25
1613570886861,79.67,0.64,-0.25
1613570886862,79.67,0.64,-0.25
1613570886862,79.67,0.64,-0.25
1613570886862,79.67,0.64,-0.25
1613570886862,79.67,0.64,-0.25
1613570886862,79.67,0.64,-0.25
1613570886862,79.69,0.27,0.2
1613570886899,79.69,0.27,0.2
1613570886899,79.69,0.27,0.2
1613570886899,79.69,0.27,0.2
1613570886899,79.69,0.27,0.2
1613570886899,79.69,0.27,0.2
1613570886899,79.69,0.27,0.2
1613570886900,79.69,0.27,0.2
1613570886900,79.69,0.27,0.2
1613570886900,79.69,0.27,0.2
1613570886900,79.69,0.27,0.2
1613570886900,79.69,0.27,0.2
1613570886901,79.69,0.27,0.2
1613570886901,79.69,0.27,0.2
1613570886901,79.69,0.27,0.2
1613570886901,79.69,0.27,0.2
1613570886901,79.69,0.27,0.2
1613570886901,79.69,0.27,0.2
1613570886901,79.7,0.35,-0.11
1613570886939,79.7,0.35,-0.11
1613570886939,79.7,0.35,-0.11
1613570886939,79.7,0.35,-0.11
1613570886939,79.7,0.35,-0.11
1613570886939,79.7,0.35,-0.11
1613570886939,79.7,0.35,-0.11
1613570886940,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.7,0.35,-0.11
1613570886941,79.72,0.63,-0.31
1613570886979,79.72,0.63,-0.31
1613570886979,79.72,0.63,-0.31
1613570886980,79.72,0.63,-0.31
1613570886980,79.72,0.63,-0.31
1613570886980,79.72,0.63,-0.31
1613570886980,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.72,0.63,-0.31
1613570886981,79.73,0.16,-0.01
1613570887020,79.73,0.16,-0.01
1613570887020,79.73,0.16,-0.01
1613570887020,79.73,0.16,-0.01
1613570887020,79.73,0.16,-0.01
1613570887020,79.73,0.16,-0.01
1613570887020,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887021,79.73,0.16,-0.01
1613570887022,79.73,0.16,-0.01
1613570887022,79.73,0.16,-0.01
1613570887022,79.75,0.5,-0.13
1613570887060,79.75,0.5,-0.13
1613570887060,79.75,0.5,-0.13
1613570887060,79.75,0.5,-0.13
1613570887060,79.75,0.5,-0.13
1613570887060,79.75,0.5,-0.13
1613570887060,79.75,0.5,-0.13
1613570887061,79.75,0.5,-0.13
1613570887061,79.75,0.5,-0.13
1613570887061,79.75,0.5,-0.13
1613570887061,79.75,0.5,-0.13
1613570887061,79.75,0.5,-0.13
1613570887062,79.75,0.5,-0.13
1613570887062,79.75,0.5,-0.13
1613570887062,79.75,0.5,-0.13
1613570887062,79.75,0.5,-0.13
1613570887062,79.75,0.5,-0.13
1613570887062,79.75,0.5,-0.13
1613570887062,79.76,0.78,-0.32
1613570887099,79.76,0.78,-0.32
1613570887099,79.76,0.78,-0.32
1613570887099,79.76,0.78,-0.32
1613570887099,79.76,0.78,-0.32
1613570887099,79.76,0.78,-0.32
1613570887099,79.76,0.78,-0.32
1613570887100,79.76,0.78,-0.32
1613570887100,79.76,0.78,-0.32
1613570887100,79.76,0.78,-0.32
1613570887100,79.76,0.78,-0.32
1613570887100,79.76,0.78,-0.32
1613570887101,79.76,0.78,-0.32
1613570887101,79.76,0.78,-0.32
1613570887101,79.76,0.78,-0.32
1613570887101,79.76,0.78,-0.32
1613570887101,79.76,0.78,-0.32
1613570887101,79.78,0.33,0.03
1613570887139,79.78,0.33,0.03
1613570887139,79.78,0.33,0.03
1613570887139,79.78,0.33,0.03
1613570887139,79.78,0.33,0.03
1613570887139,79.78,0.33,0.03
1613570887139,79.78,0.33,0.03
1613570887140,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.78,0.33,0.03
1613570887141,79.8,-0,-0.21
1613570887179,79.8,-0,-0.21
1613570887179,79.8,-0,-0.21
1613570887180,79.8,-0,-0.21
1613570887180,79.8,-0,-0.21
1613570887180,79.8,-0,-0.21
1613570887180,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.8,-0,-0.21
1613570887181,79.82,0.39,-0.2
1613570887220,79.82,0.39,-0.2
1613570887220,79.82,0.39,-0.2
1613570887220,79.82,0.39,-0.2
1613570887220,79.82,0.39,-0.2
1613570887220,79.82,0.39,-0.2
1613570887220,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887221,79.82,0.39,-0.2
1613570887222,79.82,0.39,-0.2
1613570887222,79.82,0.39,-0.2
1613570887222,79.83,-0.04,0.17
1613570887260,79.83,-0.04,0.17
1613570887260,79.83,-0.04,0.17
1613570887260,79.83,-0.04,0.17
1613570887260,79.83,-0.04,0.17
1613570887260,79.83,-0.04,0.17
1613570887260,79.83,-0.04,0.17
1613570887261,79.83,-0.04,0.17
1613570887261,79.83,-0.04,0.17
1613570887261,79.83,-0.04,0.17
1613570887261,79.83,-0.04,0.17
1613570887261,79.83,-0.04,0.17
1613570887262,79.83,-0.04,0.17
1613570887262,79.83,-0.04,0.17
1613570887262,79.83,-0.04,0.17
1613570887262,79.83,-0.04,0.17
1613570887262,79.83,-0.04,0.17
1613570887262,79.83,-0.04,0.17
1613570887262,79.85,0.19,-0.07
1613570887299,79.85,0.19,-0.07
1613570887299,79.85,0.19,-0.07
1613570887299,79.85,0.19,-0.07
1613570887299,79.85,0.19,-0.07
1613570887299,79.85,0.19,-0.07
1613570887299,79.85,0.19,-0.07
1613570887300,79.85,0.19,-0.07
1613570887300,79.85,0.19,-0.07
1613570887300,79.85,0.19,-0.07
1613570887300,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.85,0.19,-0.07
1613570887301,79.87,0.5,-0.23
1613570887339,79.87,0.5,-0.23
1613570887339,79.87,0.5,-0.23
1613570887339,79.87,0.5,-0.23
1613570887339,79.87,0.5,-0.23
1613570887339,79.87,0.5,-0.23
1613570887339,79.87,0.5,-0.23
1613570887340,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.87,0.5,-0.23
1613570887341,79.89,0.1,0.18
1613570887379,79.89,0.1,0.18
1613570887379,79.89,0.1,0.18
1613570887380,79.89,0.1,0.18
1613570887380,79.89,0.1,0.18
1613570887380,79.89,0.1,0.18
1613570887380,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.89,0.1,0.18
1613570887381,79.9,0.21,-0.13
1613570887420,79.9,0.21,-0.13
1613570887420,79.9,0.21,-0.13
1613570887420,79.9,0.21,-0.13
1613570887420,79.9,0.21,-0.13
1613570887420,79.9,0.21,-0.13
1613570887420,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887421,79.9,0.21,-0.13
1613570887422,79.9,0.21,-0.13
1613570887422,79.92,0.56,-0.24
1613570887460,79.92,0.56,-0.24
1613570887460,79.92,0.56,-0.24
1613570887460,79.92,0.56,-0.24
1613570887460,79.92,0.56,-0.24
1613570887460,79.92,0.56,-0.24
1613570887460,79.92,0.56,-0.24
1613570887461,79.92,0.56,-0.24
1613570887461,79.92,0.56,-0.24
1613570887461,79.92,0.56,-0.24
1613570887461,79.92,0.56,-0.24
1613570887461,79.92,0.56,-0.24
1613570887462,79.92,0.56,-0.24
1613570887462,79.92,0.56,-0.24
1613570887462,79.92,0.56,-0.24
1613570887462,79.92,0.56,-0.24
1613570887462,79.92,0.56,-0.24
1613570887462,79.92,0.56,-0.24
1613570887462,79.94,0.06,-0.06
1613570887499,79.94,0.06,-0.06
1613570887499,79.94,0.06,-0.06
1613570887499,79.94,0.06,-0.06
1613570887499,79.94,0.06,-0.06
1613570887499,79.94,0.06,-0.06
1613570887499,79.94,0.06,-0.06
1613570887500,79.94,0.06,-0.06
1613570887500,79.94,0.06,-0.06
1613570887500,79.94,0.06,-0.06
1613570887500,79.94,0.06,-0.06
1613570887500,79.94,0.06,-0.06
1613570887501,79.94,0.06,-0.06
1613570887501,79.94,0.06,-0.06
1613570887501,79.94,0.06,-0.06
1613570887501,79.94,0.06,-0.06
1613570887501,79.94,0.06,-0.06
1613570887501,79.94,0.06,-0.06
1613570887501,79.95,0.29,-0.31
1613570887539,79.95,0.29,-0.31
1613570887539,79.95,0.29,-0.31
1613570887539,79.95,0.29,-0.31
1613570887539,79.95,0.29,-0.31
1613570887539,79.95,0.29,-0.31
1613570887539,79.95,0.29,-0.31
1613570887540,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.95,0.29,-0.31
1613570887541,79.97,0.65,-0.41
1613570887579,79.97,0.65,-0.41
1613570887579,79.97,0.65,-0.41
1613570887580,79.97,0.65,-0.41
1613570887580,79.97,0.65,-0.41
1613570887580,79.97,0.65,-0.41
1613570887580,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.97,0.65,-0.41
1613570887581,79.99,0.2,-0.07
1613570887620,79.99,0.2,-0.07
1613570887620,79.99,0.2,-0.07
1613570887620,79.99,0.2,-0.07
1613570887620,79.99,0.2,-0.07
1613570887620,79.99,0.2,-0.07
1613570887620,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887621,79.99,0.2,-0.07
1613570887622,79.99,0.2,-0.07
1613570887622,79.99,0.2,-0.07
1613570887622,80,0.6,-0.07
1613570887660,80,0.6,-0.07
1613570887660,80,0.6,-0.07
1613570887660,80,0.6,-0.07
1613570887660,80,0.6,-0.07
1613570887660,80,0.6,-0.07
1613570887660,80,0.6,-0.07
1613570887661,80,0.6,-0.07
1613570887661,80,0.6,-0.07
1613570887661,80,0.6,-0.07
1613570887661,80,0.6,-0.07
1613570887661,80,0.6,-0.07
1613570887662,80,0.6,-0.07
1613570887662,80,0.6,-0.07
1613570887662,80,0.6,-0.07
1613570887662,80,0.6,-0.07
1613570887662,80,0.6,-0.07
1613570887662,80,0.6,-0.07
1613570887662,80.02,0.73,-0.37
1613570887699,80.02,0.73,-0.37
1613570887699,80.02,0.73,-0.37
1613570887699,80.02,0.73,-0.37
1613570887699,80.02,0.73,-0.37
1613570887699,80.02,0.73,-0.37
1613570887699,80.02,0.73,-0.37
1613570887700,80.02,0.73,-0.37
1613570887700,80.02,0.73,-0.37
1613570887700,80.02,0.73,-0.37
1613570887700,80.02,0.73,-0.37
1613570887700,80.02,0.73,-0.37
1613570887701,80.02,0.73,-0.37
1613570887701,80.02,0.73,-0.37
1613570887701,80.02,0.73,-0.37
1613570887701,80.02,0.73,-0.37
1613570887701,80.02,0.73,-0.37
1613570887701,80.02,0.73,-0.37
1613570887701,80.03,0.26,-0.07
1613570887739,80.03,0.26,-0.07
1613570887739,80.03,0.26,-0.07
1613570887739,80.03,0.26,-0.07
1613570887739,80.03,0.26,-0.07
1613570887739,80.03,0.26,-0.07
1613570887739,80.03,0.26,-0.07
1613570887740,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.03,0.26,-0.07
1613570887741,80.05,0.61,-0.18
1613570887779,80.05,0.61,-0.18
1613570887779,80.05,0.61,-0.18
1613570887780,80.05,0.61,-0.18
1613570887780,80.05,0.61,-0.18
1613570887780,80.05,0.61,-0.18
1613570887780,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.05,0.61,-0.18
1613570887781,80.06,0.89,-0.37
1613570887820,80.06,0.89,-0.37
1613570887820,80.06,0.89,-0.37
1613570887820,80.06,0.89,-0.37
1613570887820,80.06,0.89,-0.37
1613570887820,80.06,0.89,-0.37
1613570887820,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887821,80.06,0.89,-0.37
1613570887822,80.06,0.89,-0.37
1613570887822,80.06,0.89,-0.37
1613570887822,80.08,0.4,-0.15
1613570887860,80.08,0.4,-0.15
1613570887860,80.08,0.4,-0.15
1613570887860,80.08,0.4,-0.15
1613570887860,80.08,0.4,-0.15
1613570887860,80.08,0.4,-0.15
1613570887860,80.08,0.4,-0.15
1613570887861,80.08,0.4,-0.15
1613570887861,80.08,0.4,-0.15
1613570887861,80.08,0.4,-0.15
1613570887861,80.08,0.4,-0.15
1613570887861,80.08,0.4,-0.15
1613570887862,80.08,0.4,-0.15
1613570887862,80.08,0.4,-0.15
1613570887862,80.08,0.4,-0.15
1613570887862,80.08,0.4,-0.15
1613570887862,80.08,0.4,-0.15
1613570887862,80.08,0.4,-0.15
1613570887862,80.1,0.71,-0.29
1613570887904,80.1,0.71,-0.29
1613570887904,80.1,0.71,-0.29
1613570887904,80.1,0.71,-0.29
1613570887904,80.1,0.71,-0.29
1613570887904,80.1,0.71,-0.29
1613570887904,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.1,0.71,-0.29
1613570887905,80.11,0.67,-0.63
1613570887939,80.11,0.67,-0.63
1613570887939,80.11,0.67,-0.63
1613570887939,80.11,0.67,-0.63
1613570887939,80.11,0.67,-0.63
1613570887940,80.11,0.67,-0.63
1613570887940,80.11,0.67,-0.63
1613570887940,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.11,0.67,-0.63
1613570887941,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887981,80.13,0.24,-0.23
1613570887982,80.13,0.24,-0.23
1613570887982,80.13,0.24,-0.23
1613570887982,80.13,0.24,-0.23
1613570887982,80.13,0.24,-0.23
1613570887982,80.13,0.24,-0.23
1613570887983,80.13,0.24,-0.23
1613570887983,80.13,0.24,-0.23
1613570887983,80.13,0.24,-0.23
1613570887983,80.14,0.61,-0.3
1613570888020,80.14,0.61,-0.3
1613570888020,80.14,0.61,-0.3
1613570888020,80.14,0.61,-0.3
1613570888020,80.14,0.61,-0.3
1613570888020,80.14,0.61,-0.3
1613570888020,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888021,80.14,0.61,-0.3
1613570888022,80.14,0.61,-0.3
1613570888022,80.14,0.61,-0.3
1613570888022,80.14,0.61,-0.3
1613570888022,80.14,0.61,-0.3
1613570888022,80.16,0.58,-0.63
1613570888060,80.16,0.58,-0.63
1613570888060,80.16,0.58,-0.63
1613570888060,80.16,0.58,-0.63
1613570888060,80.16,0.58,-0.63
1613570888060,80.16,0.58,-0.63
1613570888060,80.16,0.58,-0.63
1613570888061,80.16,0.58,-0.63
1613570888061,80.16,0.58,-0.63
1613570888061,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.16,0.58,-0.63
1613570888062,80.17,0.2,-0.19
1613570888099,80.17,0.2,-0.19
1613570888099,80.17,0.2,-0.19
1613570888099,80.17,0.2,-0.19
1613570888099,80.17,0.2,-0.19
1613570888099,80.17,0.2,-0.19
1613570888099,80.17,0.2,-0.19
1613570888100,80.17,0.2,-0.19
1613570888100,80.17,0.2,-0.19
1613570888100,80.17,0.2,-0.19
1613570888100,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.17,0.2,-0.19
1613570888101,80.19,0.6,-0.16
1613570888139,80.19,0.6,-0.16
1613570888139,80.19,0.6,-0.16
1613570888139,80.19,0.6,-0.16
1613570888139,80.19,0.6,-0.16
1613570888139,80.19,0.6,-0.16
1613570888140,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.19,0.6,-0.16
1613570888141,80.21,0.89,-0.35
1613570888179,80.21,0.89,-0.35
1613570888179,80.21,0.89,-0.35
1613570888180,80.21,0.89,-0.35
1613570888180,80.21,0.89,-0.35
1613570888180,80.21,0.89,-0.35
1613570888180,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
1613570888181,80.21,0.89,-0.35
